Request: 0, Container: go-server-image-9501, HeapAlloc: 1219088, NextGC: 41943040, NumGC: 0, HeapIdle: 2179072

Request: 1, Container: go-server-image-9501, HeapAlloc: 1326016, NextGC: 41943040, NumGC: 0, HeapIdle: 2080768

Request: 2, Container: go-server-image-9501, HeapAlloc: 1433312, NextGC: 41943040, NumGC: 0, HeapIdle: 1966080

Request: 3, Container: go-server-image-9501, HeapAlloc: 1538624, NextGC: 41943040, NumGC: 0, HeapIdle: 1867776

Request: 4, Container: go-server-image-9501, HeapAlloc: 1645424, NextGC: 41943040, NumGC: 0, HeapIdle: 1761280

Request: 5, Container: go-server-image-9501, HeapAlloc: 1752480, NextGC: 41943040, NumGC: 0, HeapIdle: 1654784

Request: 6, Container: go-server-image-9501, HeapAlloc: 1859472, NextGC: 41943040, NumGC: 0, HeapIdle: 1556480

Request: 7, Container: go-server-image-9501, HeapAlloc: 1959920, NextGC: 41943040, NumGC: 0, HeapIdle: 1458176

Request: 8, Container: go-server-image-9501, HeapAlloc: 2067360, NextGC: 41943040, NumGC: 0, HeapIdle: 1335296

Request: 9, Container: go-server-image-9501, HeapAlloc: 2170944, NextGC: 41943040, NumGC: 0, HeapIdle: 1236992

Request: 10, Container: go-server-image-9501, HeapAlloc: 2277616, NextGC: 41943040, NumGC: 0, HeapIdle: 1130496

Request: 11, Container: go-server-image-9501, HeapAlloc: 2385280, NextGC: 41943040, NumGC: 0, HeapIdle: 1015808

Request: 12, Container: go-server-image-9501, HeapAlloc: 2494336, NextGC: 41943040, NumGC: 0, HeapIdle: 909312

Request: 13, Container: go-server-image-9501, HeapAlloc: 2601792, NextGC: 41943040, NumGC: 0, HeapIdle: 811008

Request: 14, Container: go-server-image-9501, HeapAlloc: 2708560, NextGC: 41943040, NumGC: 0, HeapIdle: 704512

Request: 15, Container: go-server-image-9501, HeapAlloc: 2814144, NextGC: 41943040, NumGC: 0, HeapIdle: 598016

Request: 16, Container: go-server-image-9501, HeapAlloc: 2919232, NextGC: 41943040, NumGC: 0, HeapIdle: 499712

Request: 17, Container: go-server-image-9501, HeapAlloc: 3026512, NextGC: 41943040, NumGC: 0, HeapIdle: 393216

Request: 18, Container: go-server-image-9501, HeapAlloc: 3133728, NextGC: 41943040, NumGC: 0, HeapIdle: 286720

Request: 19, Container: go-server-image-9501, HeapAlloc: 3235360, NextGC: 41943040, NumGC: 0, HeapIdle: 180224

Request: 20, Container: go-server-image-9501, HeapAlloc: 3341312, NextGC: 41943040, NumGC: 0, HeapIdle: 73728

Request: 21, Container: go-server-image-9501, HeapAlloc: 3445968, NextGC: 41943040, NumGC: 0, HeapIdle: 4161536

Request: 22, Container: go-server-image-9501, HeapAlloc: 3553584, NextGC: 41943040, NumGC: 0, HeapIdle: 4055040

Request: 23, Container: go-server-image-9501, HeapAlloc: 3662352, NextGC: 41943040, NumGC: 0, HeapIdle: 3956736

